ORDER_ID,CUSTOMER_ID,ORDER_DATE,TOTAL_AMOUNT,DISCOUNT_AMOUNT,TAX_AMOUNT,STATUS,CREATED_AT
1884,85,2025-07-15,0,27.51,19.3,COMPLETED,2025-05-29 19:43:06.0
1885,86,2025-11-08,0,46.15,2.99,PENDING,2025-02-13 05:25:14.0
1886,87,2025-03-09,0,11.12,7.59,COMPLETED,2025-09-01 18:18:58.0
1887,88,2025-09-05,0,40.63,18.47,COMPLETED,2025-08-29 09:42:33.0
1888,89,2025-05-13,0,31.95,22.48,COMPLETED,2025-07-06 23:51:56.0
1889,90,2026-01-01,0,33.31,18.99,COMPLETED,2025-07-03 00:06:32.0
1890,91,2025-10-10,0,5.97,17.71,CANCELLED,2025-02-24 12:31:39.0
1891,92,2025-12-20,0,7.11,22.76,COMPLETED,2025-04-03 20:05:30.0
1892,93,2025-02-20,0,10.41,19.64,COMPLETED,2025-04-27 09:23:09.0
1893,94,2025-05-05,0,39.58,9.32,COMPLETED,2025-09-28 00:58:22.0
1894,95,2025-12-10,0,34.49,18.22,COMPLETED,2025-11-01 17:50:44.0
1895,96,2025-03-04,0,33.13,24.27,PENDING,2025-12-13 08:20:25.0
1896,97,2025-03-10,0,6.35,6.96,COMPLETED,2025-10-07 13:53:20.0
1897,98,2025-10-02,0,15.45,22.15,COMPLETED,2025-04-12 17:40:14.0
1898,99,2025-07-06,0,14.34,15.79,COMPLETED,2025-10-17 01:14:37.0
1899,100,2025-01-27,0,41.85,21.15,COMPLETED,2025-04-16 19:46:15.0
1900,101,2025-10-11,0,44.15,3.3,CANCELLED,2025-12-25 22:19:28.0
1901,102,2025-06-22,0,45.03,20.32,COMPLETED,2025-04-10 10:20:54.0
1902,103,2025-10-11,0,20.06,21.81,COMPLETED,2025-02-21 21:30:36.0
1903,104,2025-10-11,0,24.02,18.82,COMPLETED,2025-12-06 00:33:54.0
1904,105,2025-12-24,0,40.19,5.37,COMPLETED,2025-09-09 16:00:49.0
1905,106,2025-10-02,0,26.58,16.49,PENDING,2025-08-14 00:33:02.0
1906,107,2025-09-15,0,11.88,28.69,COMPLETED,2025-05-19 05:45:20.0
1907,108,2025-06-12,0,49.19,2.05,COMPLETED,2025-09-08 01:28:26.0
1908,109,2025-07-05,0,35.29,8.12,COMPLETED,2025-08-11 23:14:04.0
1909,110,2025-07-09,0,26.09,25.48,COMPLETED,2025-12-07 05:24:19.0
1910,111,2025-09-01,0,46.55,5.58,CANCELLED,2025-07-01 23:05:22.0
1911,112,2025-05-19,0,20.47,25.88,COMPLETED,2025-06-17 18:46:13.0
1912,113,2025-01-17,0,34.74,17.91,COMPLETED,2025-10-17 01:05:06.0
1913,114,2025-09-25,0,15.3,5.63,COMPLETED,2025-06-14 00:36:38.0
1914,115,2026-01-04,0,6.53,21.38,COMPLETED,2025-11-19 21:59:21.0
1915,116,2025-03-01,0,36.61,4.15,PENDING,2025-04-03 16:52:43.0
1916,117,2026-01-09,0,48.34,10.09,COMPLETED,2025-04-07 16:25:53.0
1917,118,2025-02-22,0,25.63,6.88,COMPLETED,2025-08-13 23:38:15.0
1918,119,2025-04-30,0,18.9,26.44,COMPLETED,2025-02-06 12:22:03.0
1919,120,2025-03-18,0,22.64,29.7,COMPLETED,2025-09-19 03:01:02.0
1920,121,2025-03-22,0,29.21,26.95,CANCELLED,2025-02-24 03:12:01.0
1921,122,2025-10-27,0,13.81,28,COMPLETED,2025-06-26 21:46:20.0
1922,123,2025-04-30,0,47.67,17.5,COMPLETED,2025-08-25 00:32:33.0
1923,124,2025-11-11,0,47.86,26.5,COMPLETED,2025-08-29 23:22:55.0
1924,125,2025-02-23,0,26.22,9.79,COMPLETED,2025-06-27 15:25:34.0
1925,126,2025-03-26,0,7.72,29.7,PENDING,2025-05-04 16:03:19.0
1926,127,2025-01-24,0,25.72,6.05,COMPLETED,2025-11-29 03:04:47.0
1927,128,2025-05-31,0,11.72,27.12,COMPLETED,2025-03-13 22:20:16.0
1928,129,2025-06-18,0,31.89,1.95,COMPLETED,2025-12-13 12:56:15.0
1929,130,2025-02-19,0,6.78,10.51,COMPLETED,2025-04-27 08:12:15.0
1930,131,2025-02-14,0,44.71,5.48,CANCELLED,2025-12-20 18:49:33.0
1931,132,2025-08-15,0,8.69,23.87,COMPLETED,2025-06-11 03:15:30.0
1932,133,2025-04-03,0,13.12,14.93,COMPLETED,2025-05-29 18:30:39.0
1933,134,2025-07-31,0,49.06,1.33,COMPLETED,2025-04-02 07:50:57.0
1934,135,2025-01-14,0,8.11,1.22,COMPLETED,2025-03-15 17:07:23.0
1935,136,2025-09-08,0,42.43,12.17,PENDING,2025-10-02 21:47:56.0
1936,137,2025-06-27,0,32.08,14.58,COMPLETED,2025-12-18 06:33:25.0
1937,138,2025-01-16,0,14.33,3.52,COMPLETED,2025-03-28 02:41:35.0
1938,139,2025-09-05,0,25.6,18.65,COMPLETED,2025-10-26 22:13:43.0
1939,140,2025-11-21,0,40.02,9.3,COMPLETED,2025-04-14 11:23:52.0
1940,141,2025-05-24,0,34.46,22.68,CANCELLED,2025-12-16 20:26:20.0
1941,142,2025-11-26,0,46.05,18.98,COMPLETED,2025-06-18 19:25:41.0
1942,143,2025-05-14,0,6.81,27.51,COMPLETED,2025-10-15 22:09:38.0
1943,144,2025-03-01,0,37.09,29.82,COMPLETED,2025-07-30 02:15:53.0
1944,145,2025-07-20,0,33.03,4.82,COMPLETED,2025-08-18 19:01:43.0
1945,146,2025-09-29,0,44.4,12.29,PENDING,2025-11-24 13:01:55.0
752,153,2025-02-22,0,30.06,3.08,COMPLETED,2025-04-10 20:00:40.0
753,154,2025-11-13,0,23.19,5.24,COMPLETED,2025-09-16 09:33:56.0
754,155,2025-11-10,0,8.29,3.89,COMPLETED,2025-06-08 10:26:02.0
755,156,2025-01-18,0,38.77,16.72,PENDING,2025-02-02 08:02:04.0
756,157,2025-09-06,0,40.15,25.96,COMPLETED,2025-11-09 12:00:15.0
757,158,2025-12-15,0,16.36,25.56,COMPLETED,2025-11-24 02:38:15.0
758,159,2025-03-21,0,9.02,20.29,COMPLETED,2025-04-30 14:30:35.0
759,160,2025-07-11,0,30.6,6.32,COMPLETED,2025-06-17 17:49:09.0
760,161,2025-05-31,0,49.1,4.55,CANCELLED,2025-01-27 09:29:13.0
761,162,2025-05-19,0,17.75,10.67,COMPLETED,2025-03-20 01:51:12.0
762,163,2025-06-27,0,27.69,1.48,COMPLETED,2025-12-19 05:18:58.0
763,164,2025-08-09,0,29.77,24.75,COMPLETED,2025-05-13 17:50:21.0
764,165,2025-08-17,0,21.57,19.96,COMPLETED,2026-01-01 17:12:58.0
765,166,2025-01-29,0,12.85,12.39,PENDING,2025-04-30 02:46:27.0
766,167,2025-05-22,0,38.15,14.51,COMPLETED,2025-05-11 23:17:10.0
767,168,2025-01-23,0,19.83,27.04,COMPLETED,2025-03-29 10:53:58.0
768,169,2025-12-24,0,15,17.27,COMPLETED,2025-05-24 10:29:35.0
769,170,2025-12-31,0,44.41,23.19,COMPLETED,2025-02-18 15:57:37.0
770,171,2025-09-30,0,44.48,8.03,CANCELLED,2025-07-12 11:49:30.0
771,172,2025-03-26,0,34.97,24.35,COMPLETED,2025-10-22 19:54:05.0
772,173,2025-07-29,0,19.35,22.33,COMPLETED,2025-07-27 00:40:12.0
773,174,2025-04-16,0,30.93,9.14,COMPLETED,2025-10-06 21:39:12.0
774,175,2025-04-26,0,31.48,19.45,COMPLETED,2025-05-28 21:03:30.0
775,176,2025-06-03,0,15.42,18.8,PENDING,2025-06-07 17:55:54.0
776,177,2025-04-23,0,30.99,21.5,COMPLETED,2025-07-28 08:42:31.0
777,178,2025-08-10,0,31.3,17.54,COMPLETED,2025-05-05 09:19:36.0
778,179,2025-10-15,0,45.34,16.52,COMPLETED,2025-04-11 01:25:13.0
779,180,2025-03-12,0,13.92,28.01,COMPLETED,2025-12-05 14:01:25.0
780,181,2025-12-23,0,14.05,5.06,CANCELLED,2025-04-26 17:45:15.0
781,182,2025-02-16,0,13.03,2.8,COMPLETED,2025-04-07 06:02:44.0
782,183,2025-03-23,0,13.88,8.78,COMPLETED,2025-05-22 00:53:52.0
783,184,2025-12-04,0,22.07,15.55,COMPLETED,2026-01-08 05:07:33.0
784,185,2025-07-30,0,47.73,29.06,COMPLETED,2025-10-21 03:59:15.0
785,186,2025-10-13,0,21.9,27.59,PENDING,2025-05-01 11:42:30.0
786,187,2025-10-26,0,17.17,7.53,COMPLETED,2025-06-14 01:48:07.0
787,188,2025-04-05,0,14.54,11.8,COMPLETED,2025-04-06 06:57:48.0
788,189,2025-03-31,0,39.94,10.99,COMPLETED,2025-07-07 17:09:03.0
789,190,2025-08-16,0,35.42,11.76,COMPLETED,2025-07-01 00:22:57.0
790,191,2025-04-05,0,48.89,4.15,CANCELLED,2025-07-02 07:44:39.0
791,192,2025-01-26,0,8.24,21.43,COMPLETED,2025-05-02 13:26:39.0
792,193,2025-03-10,0,27.61,29.66,COMPLETED,2025-12-10 11:21:07.0
793,194,2025-06-17,0,43.18,24.42,COMPLETED,2025-10-05 19:27:42.0
794,195,2025-07-24,0,21.43,9.7,COMPLETED,2025-05-09 22:07:02.0
795,196,2025-08-23,0,24.55,16.73,PENDING,2025-06-08 01:07:12.0
796,197,2025-01-23,0,32.58,5.8,COMPLETED,2025-07-08 04:25:27.0
797,198,2025-12-23,0,44.26,16.92,COMPLETED,2025-10-20 22:27:46.0
798,199,2025-02-09,0,8.43,23.11,COMPLETED,2025-10-26 13:50:02.0
799,200,2025-08-02,0,32.96,12.71,COMPLETED,2025-12-21 04:44:12.0
800,201,2025-04-06,0,14.6,20.55,CANCELLED,2025-09-07 17:17:27.0
801,202,2025-12-21,0,13.09,2.27,COMPLETED,2025-10-09 10:02:27.0
802,203,2025-11-21,0,34,6.76,COMPLETED,2025-03-27 01:24:11.0
803,204,2025-12-03,0,46.1,4.98,COMPLETED,2025-04-15 01:29:43.0
804,205,2025-06-12,0,17.34,2.47,COMPLETED,2026-01-05 13:42:44.0
805,206,2025-02-02,0,16.39,27.97,PENDING,2025-04-06 23:17:40.0
806,207,2025-06-15,0,38.78,9.84,COMPLETED,2026-01-04 17:15:18.0
807,208,2025-07-25,0,14.5,10.64,COMPLETED,2025-10-15 10:19:05.0
808,209,2025-06-15,0,48.84,1.82,COMPLETED,2025-08-01 07:22:52.0
809,210,2025-06-02,0,31.38,25.98,COMPLETED,2025-12-01 13:09:42.0
810,211,2025-10-10,0,21.39,10.22,CANCELLED,2025-11-13 02:26:38.0
811,212,2025-04-01,0,35.87,29.36,COMPLETED,2025-07-09 19:10:39.0
812,213,2025-09-06,0,41.59,7.76,COMPLETED,2025-08-22 20:29:26.0
813,214,2025-02-28,0,20.01,25.13,COMPLETED,2025-09-06 11:01:09.0
814,215,2025-01-26,0,49.06,11.72,COMPLETED,2025-07-03 11:43:05.0
815,216,2025-08-23,0,21.92,15.67,PENDING,2025-04-25 09:17:01.0
816,217,2025-06-01,0,15.23,8.3,COMPLETED,2025-04-23 16:08:11.0
817,218,2025-07-14,0,49.93,26.05,COMPLETED,2025-03-10 19:25:12.0
818,219,2025-05-25,0,21.6,6.36,COMPLETED,2025-04-21 17:22:44.0
819,220,2025-02-04,0,45.86,9.22,COMPLETED,2025-02-08 06:28:21.0
820,221,2025-06-21,0,29.21,12.98,CANCELLED,2025-09-09 04:11:13.0
821,222,2025-06-28,0,12.39,18.3,COMPLETED,2025-06-28 23:08:44.0
822,223,2025-01-30,0,22.91,29.46,COMPLETED,2026-01-10 14:53:40.0
823,224,2025-01-27,0,21.53,25.22,COMPLETED,2025-02-27 16:46:26.0
824,225,2025-06-11,0,30.64,26.83,COMPLETED,2025-09-30 16:14:18.0
825,226,2025-05-08,0,42.88,11.39,PENDING,2025-01-17 11:43:47.0
826,227,2025-11-07,0,23.81,4.54,COMPLETED,2025-03-22 07:34:29.0
827,228,2025-10-16,0,10.2,9.15,COMPLETED,2025-07-04 06:38:23.0
828,229,2025-07-08,0,40.23,26.36,COMPLETED,2025-02-05 21:11:58.0
829,230,2025-06-29,0,9.61,8.62,COMPLETED,2025-06-18 07:05:27.0
830,231,2025-05-29,0,15.49,22.17,CANCELLED,2025-07-28 11:26:22.0
831,232,2025-09-01,0,36.46,21.91,COMPLETED,2025-10-20 17:55:41.0
832,233,2025-02-04,0,8.4,1.45,COMPLETED,2025-05-30 11:36:29.0
833,234,2025-04-14,0,33.88,27.63,COMPLETED,2025-04-15 23:53:51.0
834,235,2025-01-29,0,29.09,5.58,COMPLETED,2025-04-01 05:49:49.0
835,236,2025-10-02,0,44.48,3.05,PENDING,2025-07-25 07:05:01.0
836,237,2025-11-07,0,43.51,28.29,COMPLETED,2025-07-13 13:52:19.0
837,238,2025-07-25,0,9.41,13.99,COMPLETED,2025-10-25 13:35:10.0
838,239,2025-03-26,0,32.93,22.66,COMPLETED,2025-12-25 04:49:12.0
839,240,2025-06-29,0,8.57,7.35,COMPLETED,2025-11-29 15:27:55.0
840,241,2025-07-16,0,11.18,13.68,CANCELLED,2025-01-16 16:22:01.0
841,242,2025-04-11,0,13.96,8.94,COMPLETED,2025-07-24 08:28:05.0
842,243,2025-09-18,0,6.46,21.94,COMPLETED,2025-03-19 22:32:51.0
843,244,2025-01-20,0,20.01,2.23,COMPLETED,2025-03-24 23:50:16.0
844,245,2025-12-11,0,35.19,28.96,COMPLETED,2025-03-14 10:21:44.0
845,246,2025-03-28,0,12.6,13.96,PENDING,2025-04-17 16:03:54.0
846,247,2025-05-04,0,39.3,20.54,COMPLETED,2025-09-28 19:09:36.0
847,248,2025-04-25,0,11.18,26.12,COMPLETED,2025-08-01 19:50:04.0
848,249,2025-05-12,0,31.79,23.55,COMPLETED,2025-12-29 23:16:04.0
849,250,2025-12-15,0,20.51,28.35,COMPLETED,2025-07-14 19:06:48.0
850,251,2025-02-23,0,34.84,10.36,CANCELLED,2025-08-01 22:42:14.0
851,252,2025-08-08,0,27.06,1.67,COMPLETED,2025-02-21 22:20:44.0
852,253,2025-09-28,0,36.99,26.68,COMPLETED,2025-09-11 12:39:25.0
853,254,2025-10-14,0,34.97,25.99,COMPLETED,2025-11-04 07:44:51.0
854,255,2025-02-19,0,10.01,9.17,COMPLETED,2025-07-22 08:23:46.0
855,256,2025-09-12,0,11.31,27.75,PENDING,2025-01-16 19:58:11.0
856,257,2025-05-28,0,27.49,25.86,COMPLETED,2025-12-23 00:00:37.0
857,258,2025-05-10,0,49.35,9.86,COMPLETED,2025-01-21 18:31:17.0
858,259,2025-09-12,0,17.91,9.26,COMPLETED,2025-10-21 06:01:41.0
859,260,2025-05-17,0,26.15,19.36,COMPLETED,2025-01-17 22:02:43.0
860,261,2025-07-24,0,30.18,19.22,CANCELLED,2025-01-24 15:40:25.0
861,262,2025-03-26,0,37.77,19.55,COMPLETED,2025-06-18 04:50:42.0
862,263,2025-04-30,0,7.67,15.95,COMPLETED,2025-08-15 03:02:20.0
863,264,2025-07-19,0,43.96,15.21,COMPLETED,2025-07-08 14:14:41.0
864,265,2025-11-14,0,13.11,15.66,COMPLETED,2025-12-03 12:35:15.0
865,266,2025-07-23,0,19.79,26.2,PENDING,2025-05-29 19:56:47.0
866,267,2025-01-14,0,12.66,17.43,COMPLETED,2025-02-16 05:54:38.0
867,268,2025-11-23,0,27.26,6.16,COMPLETED,2025-08-29 20:01:38.0
868,269,2025-05-13,0,45.94,13.99,COMPLETED,2025-11-22 13:32:54.0
869,270,2025-03-02,0,30.3,17.33,COMPLETED,2025-09-12 18:07:44.0
870,271,2025-06-22,0,21.78,14.61,CANCELLED,2025-11-14 01:43:15.0
871,272,2025-03-08,0,40.8,15.31,COMPLETED,2025-07-15 15:33:40.0
872,273,2025-07-26,0,40.56,10.82,COMPLETED,2025-11-24 10:49:30.0
873,274,2025-03-27,0,27.58,18.79,COMPLETED,2025-07-25 01:57:55.0
874,275,2025-04-21,0,13.76,26.42,COMPLETED,2025-02-04 12:06:16.0
875,276,2025-10-23,0,41.79,28.4,PENDING,2025-08-28 02:44:21.0
876,277,2025-01-24,0,48.35,17.04,COMPLETED,2025-09-05 19:58:38.0
877,278,2025-08-09,0,7.39,25.67,COMPLETED,2025-04-24 16:15:48.0
878,279,2025-06-25,0,48.88,8.92,COMPLETED,2025-09-15 10:18:25.0
879,280,2025-11-28,0,21.31,4.55,COMPLETED,2025-07-27 07:38:50.0
880,281,2025-01-27,0,45.73,2.22,CANCELLED,2025-02-06 04:23:08.0
881,282,2025-01-14,0,40.6,25.47,COMPLETED,2025-08-19 16:02:34.0
882,283,2025-12-05,0,19.6,3.3,COMPLETED,2025-12-10 06:35:22.0
883,284,2025-08-27,0,27.86,21.64,COMPLETED,2025-07-04 04:58:52.0
884,285,2025-09-12,0,6.01,15.99,COMPLETED,2025-10-02 18:16:50.0
885,286,2025-03-09,0,20.49,7.35,PENDING,2026-01-05 04:38:29.0
886,287,2025-04-08,0,32.52,14.39,COMPLETED,2025-02-10 12:41:07.0
887,288,2025-03-03,0,38.1,28.14,COMPLETED,2025-05-06 04:51:00.0
888,289,2025-12-07,0,46.34,26.36,COMPLETED,2025-10-24 15:00:56.0
889,290,2025-06-04,0,40.49,23.56,COMPLETED,2025-12-16 15:52:34.0
890,291,2025-09-29,0,33.46,13.9,CANCELLED,2025-03-24 09:57:38.0
891,292,2025-06-22,0,30.32,8.26,COMPLETED,2025-02-22 17:53:19.0
892,293,2025-01-14,0,40.54,18.59,COMPLETED,2025-01-23 09:18:15.0
893,294,2025-04-30,0,20.35,15.06,COMPLETED,2025-04-23 06:32:05.0
894,295,2025-07-08,0,27.67,25.88,COMPLETED,2025-03-05 03:05:31.0
895,296,2025-07-04,0,40.07,3.64,PENDING,2025-10-30 02:36:36.0
896,297,2025-10-16,0,47.93,10.01,COMPLETED,2025-01-17 15:22:54.0
897,298,2025-09-26,0,27.05,18.46,COMPLETED,2025-05-30 07:33:45.0
898,299,2025-05-19,0,48.27,3.53,COMPLETED,2025-08-16 08:28:44.0
899,300,2025-02-16,0,26.11,27.38,COMPLETED,2025-04-09 19:54:20.0
900,1,2025-08-19,0,8.08,26.98,CANCELLED,2025-06-18 16:38:44.0
901,2,2025-12-15,0,23.92,13.07,COMPLETED,2025-06-02 02:59:17.0
902,3,2025-08-11,0,37.96,3.33,COMPLETED,2025-11-24 03:24:22.0
903,4,2025-06-19,0,44.11,9.06,COMPLETED,2025-07-03 06:19:27.0
904,5,2025-06-13,0,39,24.1,COMPLETED,2025-03-06 07:05:55.0
905,6,2025-12-24,0,43.35,15.89,PENDING,2025-05-20 00:14:17.0
906,7,2025-04-14,0,36.23,12.09,COMPLETED,2025-06-03 06:06:58.0
907,8,2025-03-23,0,22.75,15.17,COMPLETED,2025-02-12 08:06:58.0
908,9,2025-06-18,0,38.92,13.52,COMPLETED,2025-06-06 19:04:40.0
909,10,2025-10-31,0,27.83,24.8,COMPLETED,2025-05-15 05:07:27.0
910,11,2025-05-07,0,22.6,4.6,CANCELLED,2025-03-03 19:59:02.0
911,12,2025-09-03,0,44.6,5.49,COMPLETED,2025-10-16 15:13:15.0
912,13,2025-04-26,0,44.78,8.76,COMPLETED,2025-01-28 08:14:07.0
913,14,2025-09-17,0,24.04,13.04,COMPLETED,2025-11-17 22:09:50.0
914,15,2025-04-09,0,17.53,6.34,COMPLETED,2025-02-23 14:11:40.0
915,16,2025-03-21,0,45.72,16.5,PENDING,2025-01-15 08:44:16.0
916,17,2025-07-19,0,28.05,22.44,COMPLETED,2025-04-08 00:56:19.0
917,18,2025-08-28,0,9.45,6.7,COMPLETED,2025-10-05 05:02:52.0
918,19,2025-11-20,0,46.43,21.94,COMPLETED,2025-08-15 17:10:45.0
919,20,2025-04-20,0,35.08,26.92,COMPLETED,2025-07-26 01:40:15.0
920,21,2025-06-16,0,34.25,17.6,CANCELLED,2025-11-25 12:32:02.0
921,22,2025-03-20,0,45.68,3.05,COMPLETED,2025-09-12 15:05:55.0
922,23,2025-12-31,0,32.72,15.23,COMPLETED,2026-01-07 03:11:16.0
923,24,2025-08-15,0,20.98,20.15,COMPLETED,2025-11-10 17:17:11.0
924,25,2025-02-17,0,43.85,19.33,COMPLETED,2025-04-19 20:14:24.0
925,26,2025-01-21,0,20.82,15.91,PENDING,2025-03-04 05:17:02.0
926,27,2025-03-25,0,49.53,11.75,COMPLETED,2025-12-23 21:34:41.0
927,28,2025-12-10,0,18.91,19.01,COMPLETED,2025-09-10 13:55:22.0
928,29,2025-02-08,0,39.05,1.55,COMPLETED,2025-05-27 08:28:51.0
929,30,2025-03-24,0,32.23,10.56,COMPLETED,2025-07-07 20:24:56.0
930,31,2025-11-26,0,15.34,23.69,CANCELLED,2025-03-31 11:01:02.0
931,32,2025-07-31,0,43.56,13.91,COMPLETED,2025-12-25 10:24:15.0
932,33,2025-04-02,0,20.95,5.26,COMPLETED,2025-04-28 13:50:07.0
933,34,2026-01-05,0,23.36,10.62,COMPLETED,2025-08-26 05:05:13.0
934,35,2025-05-24,0,47.44,6.38,COMPLETED,2025-02-15 15:04:48.0
935,36,2025-10-26,0,36.12,20.58,PENDING,2025-01-27 20:55:39.0
936,37,2025-08-29,0,27.93,19.76,COMPLETED,2025-10-23 23:28:23.0
937,38,2025-01-27,0,49.56,21.03,COMPLETED,2026-01-01 02:51:48.0
938,39,2025-12-09,0,23.66,16.19,COMPLETED,2025-08-07 21:10:39.0
939,40,2025-10-28,0,48.17,27.48,COMPLETED,2025-06-12 04:04:35.0
940,41,2025-09-09,0,28.29,23.19,CANCELLED,2025-12-02 20:57:12.0
941,42,2025-04-26,0,47.86,21.97,COMPLETED,2025-06-19 18:06:57.0
942,43,2025-05-02,0,14.2,16.7,COMPLETED,2026-01-04 11:33:23.0
943,44,2025-09-26,0,5.22,14.88,COMPLETED,2025-07-14 04:55:04.0
944,45,2025-04-18,0,24.33,1.28,COMPLETED,2025-08-14 15:50:12.0
945,46,2025-03-10,0,11.12,3.35,PENDING,2025-02-27 03:23:28.0
946,47,2025-04-07,0,35.18,5.19,COMPLETED,2025-10-21 08:16:50.0
947,48,2025-08-31,0,16.01,29.17,COMPLETED,2025-01-19 11:38:54.0
948,49,2025-07-28,0,47.79,1.6,COMPLETED,2025-02-07 22:28:40.0
949,50,2025-05-23,0,22.92,16.33,COMPLETED,2025-12-17 01:27:10.0
950,51,2025-04-27,0,13.47,8.05,CANCELLED,2025-10-10 22:32:55.0
951,52,2025-01-15,0,12.63,16.43,COMPLETED,2025-03-15 09:44:48.0
952,53,2025-03-11,0,29.01,25.57,COMPLETED,2025-12-23 06:37:01.0
953,54,2025-12-08,0,49.73,14.52,COMPLETED,2025-12-02 08:40:53.0
954,55,2025-11-04,0,45.93,10.86,COMPLETED,2025-12-12 18:37:19.0
955,56,2025-11-01,0,36.25,16.99,PENDING,2025-11-15 00:26:27.0
956,57,2025-11-16,0,30.28,28.61,COMPLETED,2025-02-04 01:21:57.0
957,58,2025-08-18,0,5.33,17.63,COMPLETED,2025-07-31 09:33:37.0
958,59,2025-06-01,0,16.39,20.47,COMPLETED,2025-03-11 22:31:41.0
959,60,2025-09-23,0,32.58,21.59,COMPLETED,2025-06-03 06:51:35.0
960,61,2025-10-30,0,49.63,9.24,CANCELLED,2025-07-28 01:55:53.0
961,62,2025-10-17,0,24.69,3.8,COMPLETED,2025-05-21 07:04:20.0
962,63,2025-03-05,0,21.23,1.42,COMPLETED,2025-03-12 07:17:57.0
963,64,2025-12-09,0,8.6,7.77,COMPLETED,2025-03-02 00:10:11.0
964,65,2025-04-14,0,13.79,6.74,COMPLETED,2025-08-20 12:24:29.0
965,66,2025-11-09,0,9.75,9.3,PENDING,2025-07-28 08:49:47.0
966,67,2025-04-01,0,28.35,27.03,COMPLETED,2025-08-19 14:40:57.0
967,68,2025-06-05,0,12.93,22.06,COMPLETED,2025-08-22 14:53:48.0
968,69,2025-02-18,0,33.08,16.87,COMPLETED,2025-08-06 21:59:37.0
969,70,2025-11-25,0,34.16,24.48,COMPLETED,2026-01-06 19:16:50.0
970,71,2025-02-10,0,48.5,23.68,CANCELLED,2025-07-15 22:03:22.0
971,72,2025-12-11,0,41.3,10.37,COMPLETED,2025-08-31 14:48:33.0
972,73,2025-08-02,0,44.11,7.97,COMPLETED,2025-07-20 23:28:30.0
973,74,2025-04-25,0,49.83,3.18,COMPLETED,2025-01-16 18:39:14.0
974,75,2025-07-10,0,13.18,26.04,COMPLETED,2025-03-10 18:33:57.0
975,76,2025-06-03,0,42.03,2.2,PENDING,2025-04-10 07:22:04.0
976,77,2025-01-19,0,30.27,9.03,COMPLETED,2025-10-22 13:58:17.0
977,78,2025-04-22,0,6.93,26.67,COMPLETED,2025-05-12 16:38:47.0
978,79,2025-11-14,0,49.09,26.94,COMPLETED,2025-10-08 09:35:16.0
979,80,2025-02-14,0,32.42,25.06,COMPLETED,2025-10-18 22:48:49.0
980,81,2025-08-24,0,11.22,26.61,CANCELLED,2025-09-16 02:10:04.0
981,82,2025-11-10,0,41.06,12.12,COMPLETED,2025-08-15 14:50:32.0
982,83,2025-03-25,0,23.47,9.15,COMPLETED,2025-04-15 23:00:10.0
983,84,2025-07-25,0,43.29,23.54,COMPLETED,2025-02-16 07:13:19.0
984,85,2025-07-04,0,7.65,21.91,COMPLETED,2025-03-21 17:03:26.0
985,86,2025-03-09,0,14.37,2.17,PENDING,2025-06-04 07:44:39.0
986,87,2025-03-09,0,11.07,22.64,COMPLETED,2025-05-27 22:34:46.0
987,88,2025-06-06,0,45.72,7.55,COMPLETED,2025-02-19 10:05:17.0
988,89,2025-09-18,0,38.59,5.95,COMPLETED,2025-04-01 07:14:52.0
989,90,2025-05-30,0,24.12,6.02,COMPLETED,2025-03-30 18:32:05.0
990,91,2025-01-23,0,30.11,29.16,CANCELLED,2025-11-01 01:49:41.0
991,92,2025-02-21,0,34.8,17.81,COMPLETED,2025-05-06 05:56:52.0
992,93,2025-12-29,0,32.7,3.3,COMPLETED,2025-04-10 05:02:59.0
993,94,2025-03-20,0,44.15,25.52,COMPLETED,2025-10-18 05:32:26.0
994,95,2025-10-05,0,33.31,28.72,COMPLETED,2025-04-04 07:29:35.0
995,96,2025-04-30,0,32.43,10,PENDING,2025-11-27 17:15:35.0
996,97,2025-11-16,0,25.33,16.43,COMPLETED,2025-12-08 22:01:42.0
997,98,2025-10-04,0,47.77,21.23,COMPLETED,2025-07-14 08:34:15.0
998,99,2025-06-02,0,36.15,1.41,COMPLETED,2025-04-16 21:31:20.0
999,100,2025-03-01,0,32.9,9.72,COMPLETED,2025-02-23 10:22:41.0
1000,101,2025-04-14,0,42.15,12.38,CANCELLED,2025-08-11 12:39:37.0
1001,102,2025-04-05,0,8.21,4.93,COMPLETED,2025-06-10 14:34:02.0
1002,103,2025-08-28,0,10.7,17.36,COMPLETED,2025-09-14 06:37:21.0
1003,104,2025-12-30,0,26.76,27.57,COMPLETED,2025-11-26 11:43:22.0
1004,105,2026-01-08,0,27.65,9.52,COMPLETED,2025-11-11 16:51:09.0
1005,106,2025-06-03,0,17.48,6.53,PENDING,2025-05-18 23:18:30.0
1006,107,2025-09-22,0,9.21,15.65,COMPLETED,2025-05-07 02:27:27.0
1007,108,2025-07-18,0,11.57,4.61,COMPLETED,2026-01-03 22:20:09.0
1008,109,2025-07-30,0,20.68,6.83,COMPLETED,2025-07-21 09:56:38.0
1009,110,2025-05-09,0,25.06,21.85,COMPLETED,2025-07-02 14:53:38.0
1010,111,2025-06-15,0,9.34,13.33,CANCELLED,2025-09-21 12:30:03.0
1011,112,2025-08-07,0,32.62,19.26,COMPLETED,2025-05-29 11:54:58.0
1012,113,2025-11-02,0,18.87,27.48,COMPLETED,2025-07-20 15:11:52.0
